"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00009665",7.07029549403056,-2.06013475400968,1.02797957632492,-2.00406194972742,0.0450634247378704,0.339471242185037,"MUSNIGT00011828","KIAA0100","ENSMPUG00000014204","KIAA0100 ortholog [Source:NCBI gene;Acc:101685156]","KIAA0100 [Source:HGNC Symbol;Acc:HGNC:28960]",-4.17025254495147,"DOWN"
"MUSNIGG00009706",5.22639386603579,-2.17699451655911,0.922365639646566,-2.36022941768874,0.0182636364224575,0.244066551802392,"MUSNIGT00011879","EFCAB5","ENSMPUG00000013881","EF-hand calcium binding domain 5 [Source:NCBI gene;Acc:101670496]","EF-hand calcium binding domain 5 [Source:HGNC Symbol;Acc:HGNC:24801]",-4.52210508070586,"DOWN"
"MUSNIGG00009824",7.37781191476298,-2.61786870655769,1.32781050980272,-1.97156799651076,0.0486589436152486,0.349596900656675,"MUSNIGT00012025","SMCR8","ENSMPUG00000000037","SMCR8-C9orf72 complex subunit [Source:HGNC Symbol;Acc:HGNC:17921]","SMCR8-C9orf72 complex subunit [Source:HGNC Symbol;Acc:HGNC:17921]",-6.13842572697993,"DOWN"
"MUSNIGG00009894",3.03269186316898,-3.1016128572868,1.38213507175149,-2.24407362252687,0.0248276647933279,0.273216655101237,"MUSNIGT00012113","ULK2","NA","NA","unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]",-8.58377855186672,"DOWN"
"MUSNIGG00009897",13.2492819819692,-2.04171892217006,0.853214866325791,-2.39297157463083,0.0167125358148926,0.236416612390909,"MUSNIGT00012117","SPECC1","ENSMPUG00000010259","sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]","sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]",-4.11735807769067,"DOWN"
"MUSNIGG00010002",12.2971776998722,-2.36823316432943,0.925333819811585,-2.55932844301707,0.0104874605033651,0.194810331725505,"MUSNIGT00012251","MYH4","NA","NA","myosin heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:7574]",-5.16308433760191,"DOWN"
"MUSNIGG00010235",9.35400319385021,-3.6177457403438,1.54484365855934,-2.34181997660369,0.0191899686315262,0.250392465809533,"MUSNIGT00012537","DLGAP2","ENSMPUG00000002980","DLG associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2906]","DLG associated protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:9228]",-12.2758050972699,"DOWN"
"MUSNIGG00010235",9.35400319385021,-3.6177457403438,1.54484365855934,-2.34181997660369,0.0191899686315262,0.250392465809533,"MUSNIGT00012537","DLGAP2","ENSMPUG00000002980","DLG associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2906]","DLG associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2906]",-12.2758050972699,"DOWN"
"MUSNIGG00010426",60.253808750951,-2.58998380202771,0.713385578791478,-3.630552507685,0.000282815159998086,0.0431954985764014,"MUSNIGT00012755","TENM3","ENSMPUG00000010987","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]",-6.02091938891776,"DOWN"
"MUSNIGG00010431",6.45627135026927,-2.32081872350887,1.12182471992042,-2.06878907399501,0.0385658841614847,0.315347861686447,"MUSNIGT00012761","WWC2","ENSMPUG00000011033","WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]","WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]",-4.99615668964484,"DOWN"
"MUSNIGG00010435",3.80853125099287,-2.2331326274706,1.00544648400458,-2.22103579155829,0.0263485372918632,0.275094761590604,"MUSNIGT00012765","CDKN2AIP","ENSMPUG00000011042","CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]","CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]",-4.70153750783591,"DOWN"
"MUSNIGG00010442",20.2863990126972,-2.78517137291066,0.944933031857356,-2.94748016950592,0.00320375300074271,0.125429537679637,"MUSNIGT00012773","STOX2","ENSMPUG00000011066","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]",-6.89318804778068,"DOWN"
"MUSNIGG00010616",9.87035574570242,-3.52779072038565,0.924705826149779,-3.81504108725518,0.000136160276494869,0.028246960094941,"MUSNIGT00012993","KPNA6","NA","NA","karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]",-11.5337577452643,"DOWN"
"MUSNIGG00010638",8.89536379496234,-2.18723951657258,1.01712409892253,-2.15041558733057,0.0315223564725565,0.295423394763998,"MUSNIGT00013022","NRG1","ENSMPUG00000010197","neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997]","neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997]",-4.55433216484338,"DOWN"
"MUSNIGG00010757",3.99656766795042,-2.9132240853178,1.03302333296602,-2.82009514436944,0.00480094123300955,0.140673362393726,"MUSNIGT00013164","C8ORF4","NA","NA","NA",-7.53299768159756,"DOWN"
"MUSNIGG00011015",8.06110467352083,-3.83975234969189,1.57407964809189,-2.43936344285148,0.0147131623383317,0.22522110842413,"MUSNIGT00013474","PLIN4","NA","NA","perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]",-14.3179431327878,"DOWN"
"MUSNIGG00011081",3.48504352595755,-5.42791640143586,2.26898682992899,-2.39222032047041,0.016746786107165,0.236416612390909,"MUSNIGT00013562","EMR4","NA","NA","NA",-43.0492560635371,"DOWN"
"MUSNIGG00011148",4.36674048687369,-1.9539750306895,0.941064302880788,-2.07634592525504,0.0378619686400914,0.314741983693501,"MUSNIGT00013648","OR1M1","NA","NA","olfactory receptor family 1 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:8220]",-3.8744057004092,"DOWN"
"MUSNIGG00011452",4.48482683240725,-2.2506060593349,0.994550212320646,-2.26293859420474,0.0236394748623049,0.26741059081189,"MUSNIGT00014027","NWD1","ENSMPUG00000016016","NACHT and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27619]","NACHT and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27619]",-4.75882716787109,"DOWN"
"MUSNIGG00011505",10.1800340773224,-3.48597537426651,1.53470609411006,-2.27142863877656,0.0231210423626247,0.267127672332082,"MUSNIGT00014098","KIAA1683","NA","NA","NA",-11.2042593170753,"DOWN"
"MUSNIGG00011595",8.73909910273973,-2.11196730209198,1.04602640370247,-2.01903823327648,0.0434832458137037,0.333516410527783,"MUSNIGT00014205","RTP3","NA","NA","receptor transporter protein 3 [Source:HGNC Symbol;Acc:HGNC:15572]",-4.3228036330252,"DOWN"
"MUSNIGG00011656",5.34550176226654,-2.68277088410393,1.19287691208701,-2.24899221111611,0.0245129916217151,0.270365513034064,"MUSNIGT00014290","LAMB2","ENSMPUG00000013872","laminin subunit beta 2 [Source:NCBI gene;Acc:101685630]","laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]",-6.42087932224694,"DOWN"
"MUSNIGG00011747",3.18496635942195,-3.93387814544976,1.23046755721276,-3.19705962370981,0.0013883622553083,0.0833702964175253,"MUSNIGT00014400","DNAH1","ENSMPUG00000016689","dynein axonemal heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2940]","dynein axonemal heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2940]",-15.2832360575268,"DOWN"
"MUSNIGG00011760",3.31527021413828,-2.41280652214279,0.983437432034652,-2.45344181901932,0.0141496426956048,0.222963108133181,"MUSNIGT00014419","NEK4","ENSMPUG00000016780","NIMA related kinase 4 [Source:HGNC Symbol;Acc:HGNC:11399]","NIMA related kinase 4 [Source:HGNC Symbol;Acc:HGNC:11399]",-5.32509226422241,"DOWN"
"MUSNIGG00011845",9.9903076886445,-2.61026861924912,0.943465657697044,-2.7666811165344,0.00566301184032551,0.148163528335034,"MUSNIGT00014531","C3ORF67","NA","NA","NA",-6.10617365481311,"DOWN"
"MUSNIGG00012092",3.74709719876401,-3.42507724675565,1.56892275605721,-2.18307576554187,0.0290302309276141,0.286998055349421,"MUSNIGT00014823","LHFPL4","ENSMPUG00000017068","LHFPL tetraspan subfamily member 4 [Source:HGNC Symbol;Acc:HGNC:29568]","LHFPL tetraspan subfamily member 4 [Source:HGNC Symbol;Acc:HGNC:29568]",-10.7411551244981,"DOWN"
"MUSNIGG00012185",12.7991070709482,-2.74720373656089,0.96591736765174,-2.84413949739787,0.00445315467654132,0.137959732564458,"MUSNIGT00014953","ENSG00000187695","NA","NA","NA",-6.71414519761475,"DOWN"
"MUSNIGG00012213",11.9004216709006,-1.89266309286701,0.965140802389366,-1.96102277323827,0.0498763663902015,0.352403015875261,"MUSNIGT00014986","KBTBD12","ENSMPUG00000017343","kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731]","kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731]",-3.71320017833383,"DOWN"
"MUSNIGG00012224",5.10122413485279,-1.87764401688248,0.82218958400578,-2.28371175384446,0.0223884768232589,0.267127672332082,"MUSNIGT00015001","PRR20A","NA","NA","proline rich 20A [Source:HGNC Symbol;Acc:HGNC:24754]",-3.67474468358642,"DOWN"
"MUSNIGG00012274",16.0527447297796,-2.58284272044057,0.993849411483319,-2.59882703616606,0.00935428934180995,0.184207543961796,"MUSNIGT00015059","CCR8","ENSMPUG00000019018","C-C motif chemokine receptor 8 [Source:HGNC Symbol;Acc:HGNC:1609]","C-C motif chemokine receptor 8 [Source:HGNC Symbol;Acc:HGNC:1609]",-5.99119055518106,"DOWN"
"MUSNIGG00012284",17.1599876054435,-1.79920966585429,0.687666023625382,-2.6164004095605,0.00888622827635888,0.182095976097846,"MUSNIGT00015070","SCN11A","NA","NA","sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583]",-3.48029516292849,"DOWN"
"MUSNIGG00012373",18.5195525332377,-2.19196592338917,0.758664737964738,-2.88924186626827,0.00386171919118347,0.12692705165295,"MUSNIGT00015192","SNRK","ENSMPUG00000012977","SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]","SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]",-4.56927705930776,"DOWN"
"MUSNIGG00012541",21.2816106019348,-1.63225270460317,0.680076122718922,-2.40010294447256,0.0163904616325205,0.236416612390909,"MUSNIGT00015398","NR1D2","ENSMPUG00000012137","nuclear receptor subfamily 1 group D member 2 [Source:NCBI gene;Acc:101674904]","nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]",-3.09996667104355,"DOWN"
"MUSNIGG00012580",16.6548394962779,-1.34755451301383,0.680731317498621,-1.97956885245926,0.047751995813017,0.346736806483487,"MUSNIGT00015442","KCNH8","ENSMPUG00000001398","potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]","potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]",-2.5448039441722,"DOWN"
"MUSNIGG00012705",4.20282093589265,-2.55338033354234,1.01582486617636,-2.51360290396655,0.0119504908186293,0.207597097649332,"MUSNIGT00015590","DZIP1L","ENSMPUG00000009244","DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]","DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]",-5.87008068518421,"DOWN"
"MUSNIGG00012732",7.28633381824643,-2.37826187950662,1.06463029008172,-2.23388522913814,0.0254906256957614,0.275094761590604,"MUSNIGT00015621","PRR23A","NA","NA","proline rich 23A [Source:HGNC Symbol;Acc:HGNC:37172]",-5.19909991020344,"DOWN"
"MUSNIGG00012733",7.28633381824643,-2.37826187950662,1.06463029008172,-2.23388522913814,0.0254906256957614,0.275094761590604,"MUSNIGT00015622","PRR23A","NA","NA","proline rich 23A [Source:HGNC Symbol;Acc:HGNC:37172]",-5.19909991020344,"DOWN"
"MUSNIGG00012863",16.1984303530514,-3.16004727524312,1.4863763940415,-2.12600744193122,0.0335026398885629,0.302383832134669,"MUSNIGT00015797","GP5","ENSMPUG00000003662","glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]","glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]",-8.9385900057663,"DOWN"
"MUSNIGG00012887",5.23937079406193,-3.34223934269342,1.23228800495662,-2.71222257236129,0.00668337002599632,0.157043052205054,"MUSNIGT00015824","ATP13A5","ENSMPUG00000003578","ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]","ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]",-10.141782555535,"DOWN"
"MUSNIGG00012907",16.2644188450297,-1.54989923527188,0.736554810298078,-2.1042551261659,0.0353561981569564,0.30474807927099,"MUSNIGT00015847","GMNC","NA","NA","geminin coiled-coil domain containing [Source:HGNC Symbol;Acc:HGNC:40049]",-2.92796688152559,"DOWN"
"MUSNIGG00012949",3.87824474774467,-2.88670839470984,1.16573643408557,-2.47629593646032,0.0132753489754023,0.216665835588475,"MUSNIGT00015895","RTP1","ENSMPUG00000003359","receptor transporter protein 1 [Source:NCBI gene;Acc:101673817]","receptor transporter protein 1 [Source:HGNC Symbol;Acc:HGNC:28580]",-7.39581119264012,"DOWN"
"MUSNIGG00013155",35.2072324976792,-3.06984544761019,0.952782827969683,-3.22197814390906,0.0012730884606517,0.0833225881221501,"MUSNIGT00016151","SLC7A14","ENSMPUG00000017112","solute carrier family 7 member 14 [Source:NCBI gene;Acc:101694222]","solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]",-8.39683388853097,"DOWN"
"MUSNIGG00013171",147.196722361697,-4.15970213652147,0.819302711046624,-5.07712482875545,3.83189136556253e-07,0.00186383196020961,"MUSNIGT00016172","MECOM","ENSMPUG00000017083","MDS1 and EVI1 complex locus [Source:NCBI gene;Acc:101684534]","MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]",-17.8729037307549,"DOWN"
"MUSNIGG00013357",255.645997905603,-2.1133513996522,0.629000191794426,-3.35985811645491,0.000779825103088809,0.0655154969673188,"MUSNIGT00016397","IGSF10","ENSMPUG00000002663","immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]","immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]",-4.32695284875872,"DOWN"
"MUSNIGG00013358",10.4583201179633,-1.76944025120784,0.841219732053061,-2.1034221901683,0.0354288803925309,0.30474807927099,"MUSNIGT00016399","MED12L","ENSMPUG00000002648","mediator complex subunit 12L [Source:HGNC Symbol;Acc:HGNC:16050]","mediator complex subunit 12L [Source:HGNC Symbol;Acc:HGNC:16050]",-3.40921657430243,"DOWN"
"MUSNIGG00013469",7.13475874016664,-1.89803741977476,0.940021850522661,-2.0191418090116,0.0434724824353655,0.333516410527783,"MUSNIGT00016533","GRK7","ENSMPUG00000012168","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]",-3.72705838621197,"DOWN"
"MUSNIGG00013577",4.82715470230094,-3.03915912535302,1.19467823566236,-2.54391436508259,0.010961795506096,0.198229992031551,"MUSNIGT00016667","GTPBP8","ENSMPUG00000000305","GTP binding protein 8 (putative) [Source:HGNC Symbol;Acc:HGNC:25007]","GTP binding protein 8 (putative) [Source:HGNC Symbol;Acc:HGNC:25007]",-8.22011812178331,"DOWN"
"MUSNIGG00013589",10.3661964964275,-2.10243117820107,1.00290879385774,-2.09633337655158,0.036052627935047,0.306368889977271,"MUSNIGT00016680","CCDC80","ENSMPUG00000000315","coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]","coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]",-4.2943243983385,"DOWN"
"MUSNIGG00013594",4.40770837998315,-2.75755220116994,1.21684505099658,-2.26614900468349,0.0234422616985364,0.26741059081189,"MUSNIGT00016686","CD200","ENSMPUG00000000345","CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]","CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]",-6.76247896402688,"DOWN"
"MUSNIGG00013733",40.603788995138,-2.88918492678164,0.898207245621185,-3.21661280385634,0.00129713529214778,0.0833225881221501,"MUSNIGT00016854","COL8A1","ENSMPUG00000011313","collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]","collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]",-7.40851775410877,"DOWN"
"MUSNIGG00013768",7.3076256768164,-2.29723399500779,0.689949615627522,-3.32956775824625,0.000869808975474035,0.0680130323547764,"MUSNIGT00016890","MINA","NA","NA","NA",-4.91514505915966,"DOWN"
"MUSNIGG00013862",23.0336705918091,-3.07472542773589,0.915270897943728,-3.359361075113,0.00078122919903464,0.0655154969673188,"MUSNIGT00016992","ITSN1","ENSMPUG00000001311","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]",-8.42528464337161,"DOWN"
"MUSNIGG00013905",8.35856902949675,-1.6892105666944,0.742448244823975,-2.27518965594012,0.0228945551275242,0.267127672332082,"MUSNIGT00017043","TMED2","ENSMPUG00000001598","transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]","transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]",-3.22480196343773,"DOWN"
"MUSNIGG00014162",7.70828604302906,-4.29574950483191,1.1085261686294,-3.87518998323984,0.000106541543431883,0.0245907476706971,"MUSNIGT00017343","ITSN1","ENSMPUG00000001311","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]",-19.640360490396,"DOWN"
"MUSNIGG00014744",8.8576640090316,-6.70431130709868,2.09980925755781,-3.19281919677608,0.00140891132898518,0.0835724963924867,"MUSNIGT00018027","FAM109B","NA","NA","NA",-104.27946723967,"DOWN"
"MUSNIGG00014779",43.1424945278653,-1.00285300230576,0.504400258199025,-1.98820874098374,0.0467886086598684,0.344357191658717,"MUSNIGT00018071","ST13","ENSMPUG00000016432","ST13 Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]","ST13 Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]",-2.00395901429388,"DOWN"
"MUSNIGG00014826",7.76694691051695,-2.46894551592516,1.25754584565573,-1.96330457808301,0.0496107938225059,0.351412923045701,"MUSNIGT00018130","DDX17","ENSMPUG00000013125","DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]","DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]",-5.53638977582459,"DOWN"
"MUSNIGG00014928",22.3514061271849,-2.09498946396614,0.904697943797003,-2.31567837456721,0.0205758360174349,0.256692581760646,"MUSNIGT00018253","PRDM4","ENSMPUG00000012238","PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348]","PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348]",-4.27223043188394,"DOWN"
"MUSNIGG00014988",4.04878076448431,-2.27287658146557,0.755727829364804,-3.00753325886641,0.00263377303152297,0.112374316011647,"MUSNIGT00018323","BC030307","NA","NA","NA",-4.83285791836783,"DOWN"
"MUSNIGG00014992",3.79114919103897,-3.15349281139345,0.913547372384548,-3.45192040032054,0.00055661190593048,0.0552522512335889,"MUSNIGT00018328","C12ORF42","NA","NA","NA",-8.89807224092695,"DOWN"
"MUSNIGG00015071",4.32568417460724,-1.87755443922392,0.802169718555423,-2.34059500850405,0.0192530391062428,0.250392465809533,"MUSNIGT00018438","NTN4","ENSMPUG00000007194","netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]","netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]",-3.67451652392957,"DOWN"
"MUSNIGG00015106",3.52394382485628,-4.56493946325652,2.1002495426512,-2.17352241748096,0.0297410204651206,0.290687103417785,"MUSNIGT00018483","NUDT4","NA","NA","nudix hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:8051]",-23.6692069465556,"DOWN"
"MUSNIGG00015193",9.62733561570605,-1.58349573821255,0.74398968333544,-2.12838400004883,0.0333052586242733,0.302383832134669,"MUSNIGT00018582","SLC6A15","ENSMPUG00000007751","solute carrier family 6 member 15 [Source:NCBI gene;Acc:101671313]","solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]",-2.99695150304685,"DOWN"
"MUSNIGG00015332",7.50735153720676,-1.97430223254122,0.860011631704414,-2.2956692209249,0.0216948015940879,0.264469962289833,"MUSNIGT00018755","BEST3","ENSMPUG00000017497","bestrophin 3 [Source:HGNC Symbol;Acc:HGNC:17105]","bestrophin 3 [Source:HGNC Symbol;Acc:HGNC:17105]",-3.92938146737922,"DOWN"
"MUSNIGG00015419",14.8551135048643,-2.29630540125001,1.04288848321497,-2.20187051464129,0.0276744563020097,0.280434490527032,"MUSNIGT00018858","PHC1","ENSMPUG00000017538","polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]","polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]",-4.91198243342351,"DOWN"
"MUSNIGG00015487",6.0282775863726,-2.99512549360938,1.52168365342611,-1.9682970812401,0.0490338655954976,0.351096136915741,"MUSNIGT00018946","CSDA","NA","NA","NA",-7.9730156095403,"DOWN"
"MUSNIGG00015510",31.1789131654862,-1.44248304314385,0.680680056748452,-2.11917923676868,0.0340753223220549,0.302922728096096,"MUSNIGT00018970","LRP6","ENSMPUG00000011758","LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]","LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]",-2.71788241814445,"DOWN"
"MUSNIGG00015512",5.72876785162165,-2.58628016739363,1.21701995344233,-2.12509265774843,0.0335788821129078,0.302383832134669,"MUSNIGT00018972","MANSC1","ENSMPUG00000011751","MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505]","MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505]",-6.00548252494883,"DOWN"
"MUSNIGG00015668",5.13223350807626,-1.71162458770818,0.795873236465069,-2.15062463378024,0.0315058393635115,0.295423394763998,"MUSNIGT00019152","PTHLH","ENSMPUG00000010956","parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]","parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]",-3.27529439662699,"DOWN"
"MUSNIGG00015707",3.11249642806591,-1.9644617634883,0.853138722920545,-2.30262876447967,0.0212997393146783,0.2616210404712,"MUSNIGT00019195","CASC1","NA","NA","NA",-3.90267077429654,"DOWN"
"MUSNIGG00015757",16.2011634786552,-1.91664027496441,0.718706006413031,-2.66679317810368,0.00765787817638141,0.170081823972234,"MUSNIGT00019258","BICD1","ENSMPUG00000000217","BICD cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:1049]","BICD cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:1049]",-3.77542818492624,"DOWN"
"MUSNIGG00015758",11.7824973957925,-1.41776955018524,0.722208369133447,-1.96310318570023,0.0496341854712986,0.351412923045701,"MUSNIGT00019260","FGD4","ENSMPUG00000000219","FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]","FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]",-2.67172135357465,"DOWN"
"MUSNIGG00015935",26.1750247105695,-2.55805583359223,1.15352307145701,-2.21760266169723,0.026581936255671,0.275094761590604,"NA","NA","NA","NA","NA",-5.88913535908368,"DOWN"
"MUSNIGG00016008",2.9921373554748,-5.6125907994666,2.42385017742931,-2.31556836793403,0.0205818476329465,0.256692581760646,"MUSNIGT00019560","KRT83","NA","NA","keratin 83 [Source:HGNC Symbol;Acc:HGNC:6460]",-48.9280811491277,"DOWN"
"MUSNIGG00016104",12.2454236835421,-1.75909314425622,0.851830312679798,-2.06507460238441,0.0389159420835292,0.31673088369889,"MUSNIGT00019677","OR9K2","NA","NA","olfactory receptor family 9 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15339]",-3.38485291451748,"DOWN"
"MUSNIGG00016213",4.73317927468274,-3.01319461054536,0.979434947832004,-3.07646221652098,0.00209472848924459,0.0979688401123624,"MUSNIGT00019804","SPRYD4","ENSMPUG00000001489","SPRY domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27468]","SPRY domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27468]",-8.07350206228221,"DOWN"
"MUSNIGG00016304",24.7171024235021,-4.74773965644082,1.22467264124353,-3.8767418300616,0.000105864584589297,0.0245907476706971,"MUSNIGT00019926","USP15","ENSMPUG00000016712","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]",-26.8665590940954,"DOWN"
"MUSNIGG00016332",2.90426782685636,-4.3572520408097,1.41093770456054,-3.08819590455755,0.00201375672563909,0.0974923112706017,"MUSNIGT00019962","TMEM5","NA","NA","NA",-20.4957381021851,"DOWN"
"MUSNIGG00016368",4.63282158687622,-3.47218707430741,1.1175198471762,-3.10704734513761,0.00188966132090023,0.0947558006686463,"MUSNIGT00020003","C1RL","ENSMPUG00000016759","complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265]","complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265]",-11.097686697108,"DOWN"
"MUSNIGG00016415",3.32052864861327,-2.29576530208487,1.13407638321029,-2.02434803869748,0.0429343541019376,0.332536143872332,"MUSNIGT00020062","NTF3","ENSMPUG00000020130","neurotrophin 3 [Source:HGNC Symbol;Acc:HGNC:8023]","neurotrophin 3 [Source:HGNC Symbol;Acc:HGNC:8023]",-4.91014388750303,"DOWN"
"MUSNIGG00016474",4.48806736851403,-2.95293746137857,1.3654736851055,-2.16257368676455,0.0305739839154632,0.291552890124185,"MUSNIGT00020137","CCDC77","ENSMPUG00000018031","coiled-coil domain containing 77 [Source:NCBI gene;Acc:101672310]","coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:HGNC:28203]",-7.74324055025079,"DOWN"
"MUSNIGG00016501",4.25485777372156,-2.03882376823473,0.95777103390793,-2.12871729886824,0.0332776567363549,0.302383832134669,"MUSNIGT00020171","DCP1B","ENSMPUG00000018069","decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]","decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]",-4.10910378112883,"DOWN"
"MUSNIGG00016530",4.26163136894071,-6.37025404506428,3.21913671557583,-1.97887030216571,0.0478306106790936,0.346736806483487,"MUSNIGT00020220","ABO","NA","NA","ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase [Source:HGNC Symbol;Acc:HGNC:79]",-82.7251470007366,"DOWN"
"MUSNIGG00016778",7.54656124292536,-1.66290158319724,0.822815858254922,-2.0209887382628,0.0432809308964566,0.333516410527783,"MUSNIGT00020515","ARMC4","NA","NA","NA",-3.16652744407148,"DOWN"
