"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00023834",23.0507751023631,2.54348355679286,0.870353401077804,2.92235723287016,0.00347392843076906,0.125429537679637,"MUSNIGT00028966","FBXO34","ENSMPUG00000005779","F-box protein 34 [Source:HGNC Symbol;Acc:HGNC:20201]","F-box protein 34 [Source:HGNC Symbol;Acc:HGNC:20201]",5.82995018769676,"UP"
"MUSNIGG00023899",36.618591161525,1.73295471435855,0.83878607574857,2.06602704129535,0.0388259263347489,0.31673088369889,"MUSNIGT00029045","PPM1A","ENSMPUG00000006311","protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]","protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]",3.32407910317471,"UP"
"MUSNIGG00023909",4.12485904197429,1.78385196429345,0.748268001860381,2.38397467198697,0.0171267810820019,0.236660974951298,"MUSNIGT00029058","SIX4","ENSMPUG00000006423","SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]","SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]",3.44344340166564,"UP"
"MUSNIGG00024063",5.6825209359946,3.88618083354923,1.49119374735167,2.60608713016066,0.00915831613590709,0.184074585475422,"MUSNIGT00029249","CCDC88C","ENSMPUG00000007871","coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]","coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]",14.786214410174,"UP"
"MUSNIGG00024072",3.7739864388714,3.69602605808557,1.81607041221433,2.03517772946866,0.0418329930681641,0.327877132211883,"MUSNIGT00029259","CALM2","ENSMPUG00000012061","calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]","calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]",12.9602896658982,"UP"
"MUSNIGG00025228",13.1549166221973,1.66484072893448,0.807854327343014,2.06081798733448,0.0393204077814544,0.318668397346454,"MUSNIGT00030583","OLFR214","NA","NA","NA",3.17078647771287,"UP"
"MUSNIGG00025309",5.05579283376703,2.61635739509957,1.07288416520281,2.43862057056737,0.014743439445699,0.22522110842413,"MUSNIGT00030666","PHF21A","ENSMPUG00000005646","PHD finger protein 21A [Source:HGNC Symbol;Acc:HGNC:24156]","PHD finger protein 21A [Source:HGNC Symbol;Acc:HGNC:24156]",6.13199871682308,"UP"
"MUSNIGG00025404",3.49714733588311,2.23774973826214,0.86041162007686,2.60078976857873,0.00930094325761158,0.184207543961796,"MUSNIGT00030770","D3ERTD254E","NA","NA","NA",4.71660811647155,"UP"
"MUSNIGG00025864",3.26561915274961,1.94744780028854,0.850188863549698,2.29060610386918,0.0219862055934009,0.265362044680651,"MUSNIGT00031247","OR13A1","ENSMPUG00000019524","olfactory receptor 13A1 [Source:NCBI gene;Acc:101685252]","olfactory receptor family 13 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14772]",3.85691619922178,"UP"
"MUSNIGG00026437",27.2454206111439,2.87094680214369,0.920708283152407,3.11819373701502,0.00181963148109851,0.093611330808731,"MUSNIGT00031828","OR13A1","ENSMPUG00000019524","olfactory receptor 13A1 [Source:NCBI gene;Acc:101685252]","olfactory receptor family 13 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14772]",7.31545096149588,"UP"
"MUSNIGG00026608",3.07085337791471,3.37104249837525,1.40639951432136,2.39693093182125,0.0165330398095237,0.236416612390909,"MUSNIGT00032003","SLC25A15","NA","NA","solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]",10.3462962279666,"UP"
"MUSNIGG00026665",71.0102957311315,1.57577786836113,0.751901714053286,2.09572320279278,0.0361067523388754,0.306368889977271,"MUSNIGT00032061","OR9G1","ENSMPUG00000018829","olfactory receptor 9G1-like [Source:NCBI gene;Acc:101678571]","olfactory receptor family 9 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:15319]",2.98096175982031,"UP"
"MUSNIGG00026936",4.83322833978969,1.43499958330428,0.68528554543939,2.09401700189691,0.0362584657313457,0.306368889977271,"MUSNIGT00032363","PMS1","ENSMPUG00000012392","PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]","PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]",2.70382088510759,"UP"
"MUSNIGG00026945",3.34680557780219,2.664910970762,1.28418649452038,2.07517442531374,0.0379703719791604,0.314741983693501,"MUSNIGT00032373","INPP1","ENSMPUG00000012423","inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]","inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]",6.34188172096883,"UP"
"MUSNIGG00027318",24.2913974872158,3.63273103335645,1.17314416312224,3.09657682964401,0.00195769123037808,0.0971654096383571,"MUSNIGT00032855","ARPC2","ENSMPUG00000016512","actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]","actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]",12.403978569199,"UP"
"MUSNIGG00027391",26.3045970383708,2.34446549002078,0.997028712479971,2.35145233098578,0.0187002855498995,0.247842476606842,"MUSNIGT00032942","HSP90AA1","NA","NA","heat shock protein 90 alpha family class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]",5.07872194510409,"UP"
"MUSNIGG00027498",15.7334013931513,1.71631146122315,0.834295522144909,2.05719845746103,0.0396671398735794,0.319825638979547,"MUSNIGT00033078","TRIP12","ENSMPUG00000004303","thyroid hormone receptor interactor 12 [Source:NCBI gene;Acc:101693543]","thyroid hormone receptor interactor 12 [Source:HGNC Symbol;Acc:HGNC:12306]",3.28595212561078,"UP"
"MUSNIGG00027626",30.8339406412303,4.4902229293676,1.10867892078364,4.05006611489809,5.12031644440022e-05,0.0223176118640245,"MUSNIGT00033244","LRRFIP1","ENSMPUG00000000081","LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]","LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]",22.4745905815782,"UP"
"MUSNIGG00027810",7.93866053918298,1.96297806187541,0.869241234279438,2.25826615726833,0.0239290708709759,0.268182029300522,"MUSNIGT00033476","PKP4","ENSMPUG00000000474","plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026]","plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026]",3.89865923874162,"UP"
"MUSNIGG00028102",19.6862390027446,1.77974372385649,0.886520489033159,2.00756073421098,0.0446899906503963,0.338585848167488,"MUSNIGT00033858","TIGD1","NA","NA","tigger transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:14523]",3.43365174768158,"UP"
"MUSNIGG00028222",12.5883466686266,1.89663261417223,0.764406723532011,2.48118253775773,0.0130947295903162,0.216642056895571,"MUSNIGT00033992","LRP1B","ENSMPUG00000014459","LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693]","LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693]",3.72343097775889,"UP"
"MUSNIGG00028287",53.8805870229174,1.78435767960826,0.847405303599796,2.10567206982098,0.035232847578157,0.30474807927099,"MUSNIGT00034070","CCNT2","ENSMPUG00000002548","cyclin T2 [Source:NCBI gene;Acc:101681042]","cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600]",3.44465066117753,"UP"
"MUSNIGG00028512",11.4779875477343,2.27106738365005,0.859296150575774,2.64293908698219,0.00821898200433414,0.17611069810168,"MUSNIGT00034330","ARHGEF4","NA","NA","Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684]",4.82680111799017,"UP"
"MUSNIGG00028788",15.9607570405651,1.47298161434998,0.603553775369757,2.44051429128677,0.014666365632963,0.22522110842413,"MUSNIGT00034631","CHD7","ENSMPUG00000002338","chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]","chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]",2.77595006120512,"UP"
"MUSNIGG00028910",5.70057213426321,1.65354695917498,0.785561552199608,2.10492348377409,0.0352979691278789,0.30474807927099,"MUSNIGT00034779","XKR9","ENSMPUG00000010607","XK related 9 [Source:HGNC Symbol;Acc:HGNC:20937]","XK related 9 [Source:HGNC Symbol;Acc:HGNC:20937]",3.14606168749713,"UP"
"MUSNIGG00028973",12.6343031725501,1.79515682219674,0.822837094490187,2.18166734851566,0.0291340923805967,0.287440619349335,"MUSNIGT00034854","HNRPDL","NA","NA","NA",3.47053197792819,"UP"
"MUSNIGG00029932",4.45083774247119,5.30663197361884,2.19410641164519,2.41858459801856,0.0155810220421531,0.232939800924176,"MUSNIGT00036000","TALDO1","ENSMPUG00000009000","transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]","transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]",39.5781417867151,"UP"
"MUSNIGG00030560",39.5199113503133,2.5775229305839,0.943041091361395,2.73320320206082,0.00627216233033142,0.152496882064161,"MUSNIGT00036753","OR5W2","ENSMPUG00000018676","olfactory receptor 5W2-like [Source:NCBI gene;Acc:101685905]","olfactory receptor family 5 subfamily W member 2 [Source:HGNC Symbol;Acc:HGNC:15299]",5.96913933585193,"UP"
"MUSNIGG00030719",43.5490123790595,2.2549817054693,0.888684721304848,2.53743723888752,0.01116673886033,0.198229992031551,"MUSNIGT00036934","KCNA4","ENSMPUG00000019959","Potassium voltage-gated channel subfamily A member 4  [Source:UniProtKB/Swiss-Prot;Acc:Q28527]","potassium voltage-gated channel subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:6222]",4.77328244269176,"UP"
"MUSNIGG00030835",3.36254868671108,4.51785982397973,1.34976955678765,3.34713418395055,0.000816516763632023,0.0672156979637163,"MUSNIGT00037080","KCNC1","ENSMPUG00000013565","potassium voltage-gated channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:6233]","potassium voltage-gated channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:6233]",22.9092738261643,"UP"
"MUSNIGG00030958",15.2530892059117,2.46196732724794,1.11747770200498,2.20314671409612,0.0275844095884917,0.280434490527032,"MUSNIGT00037237","OR5AK2","NA","NA","olfactory receptor family 5 subfamily AK member 2 [Source:HGNC Symbol;Acc:HGNC:15251]",5.50967540635761,"UP"
"MUSNIGG00031054",10.6791000663473,2.02798729150923,0.958852659814615,2.11501451318008,0.034428710378079,0.303371824780754,"MUSNIGT00037349","OR52N1","ENSMPUG00000009993","olfactory receptor 52N1 [Source:NCBI gene;Acc:101688291]","olfactory receptor family 52 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:14853]",4.07835480620026,"UP"
"MUSNIGG00031159",21.0872195272584,1.64270795255798,0.717475178188669,2.28956764289064,0.0220463925079289,0.265429834550906,"MUSNIGT00037456","OR52J3","NA","NA","olfactory receptor family 52 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:14799]",3.12251381016535,"UP"
"MUSNIGG00031176",23.1557867960387,1.63472443257493,0.797463640839865,2.04990465879208,0.0403737355006398,0.323521992545489,"MUSNIGT00037473","OLFR561","NA","NA","NA",3.10528230715678,"UP"
"MUSNIGG00031194",46.429973544913,1.91028294002887,0.940102353183946,2.03199463713617,0.0421541988631122,0.328949171560885,"MUSNIGT00037492","OLFR549","NA","NA","NA",3.7588281024951,"UP"
"MUSNIGG00031210",5.14109260503413,2.98619751953223,1.13460269056536,2.63193234456744,0.00849007676922111,0.178769408681781,"MUSNIGT00037509","RHOG","ENSMPUG00000019537","ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]","ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]",7.92382775330849,"UP"
"MUSNIGG00031533",6.1998806160621,2.00493366160541,0.934376617124921,2.1457446867352,0.0318933538428355,0.297409440914264,"MUSNIGT00037914","ENDOD1","NA","NA","endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]",4.01370243064114,"UP"
"MUSNIGG00031545",36.9274508854871,1.44926304321508,0.672414487769643,2.15531204275832,0.0311374240413204,0.294082389392199,"MUSNIGT00037928","MAML2","ENSMPUG00000012297","mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]","mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]",2.73068526984785,"UP"
"MUSNIGG00031693",3.12541763097628,4.18248316078474,2.11616216584083,1.97644737643387,0.0481041302526215,0.348182276114212,"MUSNIGT00038099","APLP2","ENSMPUG00000008721","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]",18.1573676711498,"UP"
"MUSNIGG00031828",5.00908658285326,2.1504522499697,0.850636865494248,2.52804967337057,0.0114698122838061,0.20127310353789,"MUSNIGT00038254","OR8D4","ENSMPUG00000019741","olfactory receptor 8D4 [Source:NCBI gene;Acc:101692329]","olfactory receptor family 8 subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:14840]",4.43966939903596,"UP"
"MUSNIGG00032489",71.6749706852571,1.53985849924992,0.720536449635815,2.13710007318605,0.0325898530133659,0.299654149446147,"MUSNIGT00039071","EXTL3","ENSMPUG00000000995","exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]","exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]",2.90765983491814,"UP"
"MUSNIGG00032854",7.2962749646309,2.25420077484947,0.887184717026842,2.54084716698436,0.0110584246663419,0.198229992031551,"MUSNIGT00039496","TLR2","ENSMPUG00000018894","toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]","toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]",4.7706993647594,"UP"
"MUSNIGG00032915",40.7678680490974,1.80883672208944,0.820589184104141,2.2043146036152,0.0275022266247183,0.280434490527032,"MUSNIGT00039568","DMP1","ENSMPUG00000002241","dentin matrix acidic phosphoprotein 1 [Source:NCBI gene;Acc:101673681]","dentin matrix acidic phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:2932]",3.50359671608704,"UP"
"MUSNIGG00032968",9.00076582747846,2.76249064477672,1.01010308160249,2.73486012971481,0.00624067878091611,0.152496882064161,"MUSNIGT00039625","SMARCAD1","ENSMPUG00000002111","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [Source:HGNC Symbol;Acc:HGNC:18398]","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [Source:HGNC Symbol;Acc:HGNC:18398]",6.78566705571209,"UP"
"MUSNIGG00033239",7.69318036848455,1.84195111688505,0.813389046835669,2.26453887478667,0.023540991579605,0.26741059081189,"MUSNIGT00039951","NDST3","ENSMPUG00000017437","N-deacetylase and N-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:7682]","N-deacetylase and N-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:7682]",3.58494532682421,"UP"
"MUSNIGG00033274",11.5640773539508,1.45684874638176,0.714875289207068,2.03790614723539,0.0415593197192807,0.327624847835626,"MUSNIGT00039992","TRPC3","ENSMPUG00000017402","transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]","transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]",2.74508105032818,"UP"
"MUSNIGG00033608",4.50991704474405,2.18277602027109,1.00773896278752,2.16601332376123,0.0303101688110708,0.291552890124185,"MUSNIGT00040407","KIAA0232","ENSMPUG00000010437","KIAA0232 [Source:HGNC Symbol;Acc:HGNC:28992]","KIAA0232 [Source:HGNC Symbol;Acc:HGNC:28992]",4.54026347379436,"UP"
"MUSNIGG00033971",2.98178312681751,3.20713070808787,1.263125282631,2.53904403006457,0.0111155833157447,0.198229992031551,"MUSNIGT00040842","LIMCH1","ENSMPUG00000006226","LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]","LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]",9.23512000357536,"UP"
"MUSNIGG00034018",13.181408534043,1.39693903792308,0.703431497444955,1.98589207761825,0.0470453086031813,0.345140846223038,"MUSNIGT00040898","GABRA4","ENSMPUG00000005015","gamma-aminobutyric acid type A receptor alpha4 subunit [Source:HGNC Symbol;Acc:HGNC:4078]","gamma-aminobutyric acid type A receptor subunit alpha4 [Source:HGNC Symbol;Acc:HGNC:4078]",2.63342256467529,"UP"
"MUSNIGG00034211",18.4554175273014,2.30578696084111,1.09085688222129,2.11373920669216,0.0345375478777373,0.303780529615396,"MUSNIGT00041132","TMPRSS11E","ENSMPUG00000001737","transmembrane serine protease 11E [Source:HGNC Symbol;Acc:HGNC:24465]","transmembrane serine protease 11E [Source:HGNC Symbol;Acc:HGNC:24465]",4.94437086692635,"UP"
"MUSNIGG00034924",7.54664848700988,2.31740654192014,0.84886205427973,2.73001547216819,0.00633313531598696,0.152496882064161,"MUSNIGT00041974","ABL2","ENSMPUG00000005209","ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:NCBI gene;Acc:101684271]","ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]",4.98435402239451,"UP"
"MUSNIGG00035617",84.0974679298994,2.53106798813221,1.09585023759749,2.30968420801847,0.0209056437358756,0.259400640641068,"MUSNIGT00042824","OR6K2","NA","NA","olfactory receptor family 6 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15029]",5.77999397201274,"UP"
"MUSNIGG00035802",13.2076762590948,4.94316343240447,1.97800724126711,2.49906235390619,0.0124522398881629,0.212518227424646,"MUSNIGT00043073","S100A8","ENSMPUG00000008369","S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]","S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",30.7638345216081,"UP"
"MUSNIGG00036125",3.57742061224075,2.28051401522562,1.06118130620005,2.1490333479317,0.0316317565401658,0.295878584252628,"MUSNIGT00043488","ZNF79","ENSMPUG00000013847","zinc finger protein 79 [Source:HGNC Symbol;Acc:HGNC:13153]","zinc finger protein 79 [Source:HGNC Symbol;Acc:HGNC:13153]",4.85851025914034,"UP"
"MUSNIGG00036364",5.11595469591096,5.60303944711475,2.02783302844739,2.76306745600486,0.00572609310987542,0.148163528335034,"MUSNIGT00043798","TXN","ENSMPUG00000007426","thioredoxin [Source:NCBI gene;Acc:101691655]","thioredoxin [Source:HGNC Symbol;Acc:HGNC:12435]",48.6052230518077,"UP"
"MUSNIGG00036431",8.23911991943605,2.43414187424033,0.997640225027269,2.43989948798806,0.0146913488997044,0.22522110842413,"MUSNIGT00043874","ABCA1","ENSMPUG00000007112","ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]","ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]",5.40442778197823,"UP"
"MUSNIGG00036530",3.33987738515306,2.52379994865688,0.965474546993387,2.61405125232594,0.00894756132553148,0.182095976097846,"MUSNIGT00043991","HEMGN","NA","NA","hemogen [Source:HGNC Symbol;Acc:HGNC:17509]",5.75094862066458,"UP"
"MUSNIGG00036539",4.23168324522861,2.4603884366854,0.899906369224782,2.73404936427429,0.00625606644619902,0.152496882064161,"MUSNIGT00044002","TSTD2","ENSMPUG00000006386","thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]","thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]",5.50364889639692,"UP"
"MUSNIGG00036569",8.43560654093362,2.45929250924559,1.10329104342031,2.22905145828207,0.0258104811520548,0.275094761590604,"MUSNIGT00044041","CCIN","ENSMPUG00000018531","calicin [Source:HGNC Symbol;Acc:HGNC:1568]","calicin [Source:HGNC Symbol;Acc:HGNC:1568]",5.49946969751257,"UP"
"MUSNIGG00036614",6.88425821627467,4.07637322847021,1.48336985646221,2.74804911985486,0.00599510269511557,0.148945969430984,"MUSNIGT00044097","VCP","ENSMPUG00000004587","valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]","valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]",16.8698264704428,"UP"
"MUSNIGG00037060",3.35623794920036,1.9797099880751,0.980790610459864,2.01848383025085,0.0435408965224388,0.333516410527783,"MUSNIGT00044630","FRMD3","ENSMPUG00000002010","FERM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24125]","FERM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24125]",3.94413788394116,"UP"
"MUSNIGG00038017",3.39992688766831,4.91655623880992,2.17267542287453,2.26290415358274,0.0236415983052772,0.26741059081189,"MUSNIGT00045790","XDH","ENSMPUG00000005154","xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]","xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]",30.2016661985255,"UP"
"MUSNIGG00038453",85.8331518671409,1.71625862088703,0.720908148993406,2.38068972210041,0.0172802601321498,0.23743949743926,"MUSNIGT00046329","ZNF638","ENSMPUG00000007422","zinc finger protein 638 [Source:HGNC Symbol;Acc:HGNC:17894]","zinc finger protein 638 [Source:HGNC Symbol;Acc:HGNC:17894]",3.28583177610503,"UP"
"MUSNIGG00038498",14.2754242828209,2.78507094861919,1.33336881564294,2.08874762627193,0.0367304471965314,0.308029129592981,"NA","NA","NA","NA","NA",6.89270823783231,"UP"
"MUSNIGG00038737",10.2404713057938,1.71486948860804,0.820303927788448,2.0905294129596,0.0365702690809669,0.30721552471472,"MUSNIGT00046669","FOXN2","ENSMPUG00000010993","forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]","forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]",3.28266945970146,"UP"
"MUSNIGG00038994",3.63829745475299,2.66822951626314,1.06620077133715,2.50255823105141,0.0123299340402184,0.212518227424646,"MUSNIGT00046994","VSX1","ENSMPUG00000010705","visual system homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12723]","visual system homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12723]",6.35648636453763,"UP"
"MUSNIGG00039503",5.82810775411975,2.99482208275684,0.925231241844343,3.23683631433262,0.00120862716071889,0.0827994719681226,"MUSNIGT00047587","TTI1","ENSMPUG00000017759","TELO2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29029]","TELO2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29029]",7.97133899387709,"UP"
"MUSNIGG00039590",15.9104753911276,3.28831263488418,1.06635376126941,3.08369769425271,0.0020444522511516,0.0974923112706017,"MUSNIGT00047694","C20ORF111","NA","NA","NA",9.76968898300837,"UP"
"MUSNIGG00039618",98.7883131338437,4.90938935723793,1.59412553887253,3.07967549450978,0.00207226244040958,0.097859072914099,"MUSNIGT00047727","SLPI","ENSMPUG00000017639","secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:11092]","secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:11092]",30.0520053111973,"UP"
"MUSNIGG00039746",4.14813301169079,4.65367067253082,1.71961288606519,2.70623156539571,0.00680515746940574,0.159135990053796,"MUSNIGT00047880","KCNG1","ENSMPUG00000017546","potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]","potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]",25.1706518301919,"UP"
"MUSNIGG00040645",8.55722955716069,5.54707947188556,1.92314039807096,2.88438612045676,0.00392177572339504,0.128023604822775,"MUSNIGT00048992","XKR8","ENSMPUG00000015551","XK related 8 [Source:HGNC Symbol;Acc:HGNC:25508]","XK related 8 [Source:HGNC Symbol;Acc:HGNC:25508]",46.7559956298994,"UP"
"MUSNIGG00040899",7.41482190740627,2.24784958808236,1.00348845847808,2.24003531788649,0.0250886301066329,0.275094761590604,"MUSNIGT00049313","ZNF643","NA","NA","NA",4.74974344164286,"UP"
"MUSNIGG00041304",3.28131345833458,2.62666502749505,1.25205840318393,2.09787739998034,0.0359159769139541,0.306368889977271,"MUSNIGT00049815","SERBP1","ENSMPUG00000000797","SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]","SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]",6.17596692983887,"UP"
"MUSNIGG00041405",3.28798576675618,2.05373333258448,1.02504999997529,2.00354454186039,0.0451188716725588,0.339471242185037,"MUSNIGT00049943","IFI44","ENSMPUG00000010752","interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]","interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]",4.15178959542104,"UP"
"MUSNIGG00041568",136.853986718171,1.67571265173698,0.808646451136728,2.07224387045958,0.0382427040219694,0.314741983693501,"MUSNIGT00050136","ZNF644","ENSMPUG00000004615","zinc finger protein 644 [Source:HGNC Symbol;Acc:HGNC:29222]","zinc finger protein 644 [Source:HGNC Symbol;Acc:HGNC:29222]",3.19477128500792,"UP"
"MUSNIGG00041644",3.64615604316728,2.18927818493376,1.00855168344141,2.17071491811251,0.0299527288059422,0.290687103417785,"MUSNIGT00050235","PTBP2","ENSMPUG00000003292","polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]","polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]",4.56077242828227,"UP"
"MUSNIGG00041674",45.7876400841188,2.53694677785094,0.892623905032938,2.84212282860308,0.00448142223379614,0.137959732564458,"MUSNIGT00050270","PALMD","ENSMPUG00000012296","palmdelphin [Source:HGNC Symbol;Acc:HGNC:15846]","palmdelphin [Source:HGNC Symbol;Acc:HGNC:15846]",5.80359472823633,"UP"
"MUSNIGG00041955",8.3932253296913,2.08215082181164,1.0502406440685,1.98254641312076,0.0474181181225071,0.346497369132718,"MUSNIGT00050602","TTF2","NA","NA","transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:12398]",4.23438022572705,"UP"
"MUSNIGG00042130",15.9733640658307,3.2013689214835,1.33934509583412,2.39024948196026,0.0168369312983068,0.236416612390909,"MUSNIGT00050823","S100A10","NA","NA","S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]",9.19831064691547,"UP"
"MUSNIGG00042250",29.9171148366433,2.63219131988805,1.01649909823598,2.58946744218064,0.00961245121466176,0.186480709144641,"MUSNIGT00050954","FAM50B","ENSMPUG00000000493","family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789]","family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789]",6.19966954895364,"UP"
"MUSNIGG00042297",3.35190897121539,3.79538251538408,1.17848695947834,3.22055537811305,0.00127942471416504,0.0833225881221501,"MUSNIGT00051004","RREB1","ENSMPUG00000000558","ras responsive element binding protein 1 [Source:NCBI gene;Acc:101673382]","ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10449]",13.8842997821971,"UP"
"MUSNIGG00042864",3.87524076099113,2.12938191735402,0.992611749622451,2.14523142423404,0.0319343482891282,0.297409440914264,"MUSNIGT00051667","BTNL1","NA","NA","NA",4.37529992764142,"UP"
