"geneid","baseMean_VEvsC","log2FoldChange_VEvsC","lfcSE_VEvsC","stat_VEvsC","pvalue_VEvsC","padj_VEvsC","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange_VEvsC","baseMean_CvsW","log2FoldChange_CvsW","lfcSE_CvsW","stat_CvsW","pvalue_CvsW","padj_CvsW","FoldChange_CvsW","baseMean_VEvsW","log2FoldChange_VEvsW","lfcSE_VEvsW","stat_VEvsW","pvalue_VEvsW","padj_VEvsW","FoldChange_VEvsW"
"MUSNIGG00011838",5.85797870925731,1.82655259566895,0.919023003824444,1.98749387998765,0.0468676934371034,0.344357191658717,"MUSNIGT00014523","KCTD6","ENSMPUG00000016899","potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]","potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]",3.5468851004881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00011845",9.9903076886445,-2.61026861924912,0.943465657697044,-2.7666811165344,0.00566301184032551,0.148163528335034,"MUSNIGT00014531","C3ORF67","NA","NA","NA",-6.10617365481311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00011928",7.14725935601801,1.93712777881976,0.944099824135955,2.05182516646758,0.0401866565844529,0.322554286512836,"MUSNIGT00014637","FRMD4B","ENSMPUG00000016969","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]",3.82942498812777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00011939",4.0782071320615,-3.09759296178879,1.1632864350977,-2.66279470672985,0.00774946768628386,0.170486107000295,"MUSNIGT00014651",NA,"NA","NA","NA",-8.55989418050098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012092",3.74709719876401,-3.42507724675565,1.56892275605721,-2.18307576554187,0.0290302309276141,0.286998055349421,"MUSNIGT00014823","LHFPL4","ENSMPUG00000017068","LHFPL tetraspan subfamily member 4 [Source:HGNC Symbol;Acc:HGNC:29568]","LHFPL tetraspan subfamily member 4 [Source:HGNC Symbol;Acc:HGNC:29568]",-10.7411551244981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012185",12.7991070709482,-2.74720373656089,0.96591736765174,-2.84413949739787,0.00445315467654132,0.137959732564458,"MUSNIGT00014953","ENSG00000187695","NA","NA","NA",-6.71414519761475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012213",11.9004216709006,-1.89266309286701,0.965140802389366,-1.96102277323827,0.0498763663902015,0.352403015875261,"MUSNIGT00014986","KBTBD12","ENSMPUG00000017343","kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731]","kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731]",-3.71320017833383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012224",5.10122413485279,-1.87764401688248,0.82218958400578,-2.28371175384446,0.0223884768232589,0.267127672332082,"MUSNIGT00015001","PRR20A","NA","NA","proline rich 20A [Source:HGNC Symbol;Acc:HGNC:24754]",-3.67474468358642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012274",16.0527447297796,-2.58284272044057,0.993849411483319,-2.59882703616606,0.00935428934180995,0.184207543961796,"MUSNIGT00015059","CCR8","ENSMPUG00000019018","C-C motif chemokine receptor 8 [Source:HGNC Symbol;Acc:HGNC:1609]","C-C motif chemokine receptor 8 [Source:HGNC Symbol;Acc:HGNC:1609]",-5.99119055518106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012279",6.32647761890152,2.12432304471335,0.933830551478124,2.27484851652245,0.0229150186516316,0.267127672332082,"MUSNIGT00015064","CX3CR1","ENSMPUG00000019020","C-X3-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:2558]","C-X3-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:2558]",4.3599846165547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012284",17.1599876054435,-1.79920966585429,0.687666023625382,-2.6164004095605,0.00888622827635888,0.182095976097846,"MUSNIGT00015070","SCN11A","NA","NA","sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583]",-3.48029516292849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012314",9.04570708847476,2.08109939814346,0.893733179079815,2.32854664776589,0.0198830952796295,0.254444096828311,"MUSNIGT00015118","DCLK3","ENSMPUG00000002934","doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]","doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]",4.23129537028549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012373",18.5195525332377,-2.19196592338917,0.758664737964738,-2.88924186626827,0.00386171919118347,0.12692705165295,"MUSNIGT00015192","SNRK","ENSMPUG00000012977","SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]","SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]",-4.56927705930776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012389",75.5740609802121,2.40438547252628,0.903250159482295,2.66192643010922,0.00776948579484027,0.170486107000295,"MUSNIGT00015211","TUBA1A","ENSMPUG00000019643","tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]","tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]",5.29410009701822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012541",21.2816106019348,-1.63225270460317,0.680076122718922,-2.40010294447256,0.0163904616325205,0.236416612390909,"MUSNIGT00015398","NR1D2","ENSMPUG00000012137","nuclear receptor subfamily 1 group D member 2 [Source:NCBI gene;Acc:101674904]","nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]",-3.09996667104355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012580",16.6548394962779,-1.34755451301383,0.680731317498621,-1.97956885245926,0.047751995813017,0.346736806483487,"MUSNIGT00015442","KCNH8","ENSMPUG00000001398","potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]","potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]",-2.5448039441722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012705",4.20282093589265,-2.55338033354234,1.01582486617636,-2.51360290396655,0.0119504908186293,0.207597097649332,"MUSNIGT00015590","DZIP1L","ENSMPUG00000009244","DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]","DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]",-5.87008068518421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012732",7.28633381824643,-2.37826187950662,1.06463029008172,-2.23388522913814,0.0254906256957614,0.275094761590604,"MUSNIGT00015621","PRR23A","NA","NA","proline rich 23A [Source:HGNC Symbol;Acc:HGNC:37172]",-5.19909991020344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012733",7.28633381824643,-2.37826187950662,1.06463029008172,-2.23388522913814,0.0254906256957614,0.275094761590604,"MUSNIGT00015622","PRR23A","NA","NA","proline rich 23A [Source:HGNC Symbol;Acc:HGNC:37172]",-5.19909991020344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012757",207.687877742692,1.58130469183032,0.675159214885312,2.34212117226147,0.0191744885264193,0.250392465809533,"MUSNIGT00015651","GOLGB1","ENSMPUG00000004867","golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]","golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]",2.99240343447607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012776",19.3023379216351,1.3823372059104,0.655716250928141,2.10813321151298,0.0350194683982534,0.30416909694483,"MUSNIGT00015674","PARP14","ENSMPUG00000004629","poly(ADP-ribose) polymerase family member 14 [Source:NCBI gene;Acc:101681767]","poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]",2.60690354775985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012791",20.4038409684564,-3.777076881092,0.935361734073227,-4.03809215568819,5.38876842042091e-05,0.0223176118640245,"MUSNIGT00015700",NA,"NA","NA","NA",-13.709241821124,20.4038409684564,3.3162158413576,1.4190454708613,2.33693416416375,0.0194426075882856,0.999566778617329,9.96048395788604,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012863",16.1984303530514,-3.16004727524312,1.4863763940415,-2.12600744193122,0.0335026398885629,0.302383832134669,"MUSNIGT00015797","GP5","ENSMPUG00000003662","glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]","glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]",-8.9385900057663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012887",5.23937079406193,-3.34223934269342,1.23228800495662,-2.71222257236129,0.00668337002599632,0.157043052205054,"MUSNIGT00015824","ATP13A5","ENSMPUG00000003578","ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]","ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]",-10.141782555535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012907",16.2644188450297,-1.54989923527188,0.736554810298078,-2.1042551261659,0.0353561981569564,0.30474807927099,"MUSNIGT00015847","GMNC","NA","NA","geminin coiled-coil domain containing [Source:HGNC Symbol;Acc:HGNC:40049]",-2.92796688152559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00012949",3.87824474774467,-2.88670839470984,1.16573643408557,-2.47629593646032,0.0132753489754023,0.216665835588475,"MUSNIGT00015895","RTP1","ENSMPUG00000003359","receptor transporter protein 1 [Source:NCBI gene;Acc:101673817]","receptor transporter protein 1 [Source:HGNC Symbol;Acc:HGNC:28580]",-7.39581119264012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013155",35.2072324976792,-3.06984544761019,0.952782827969683,-3.22197814390906,0.0012730884606517,0.0833225881221501,"MUSNIGT00016151","SLC7A14","ENSMPUG00000017112","solute carrier family 7 member 14 [Source:NCBI gene;Acc:101694222]","solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]",-8.39683388853097,35.2072324976792,3.75435229411266,1.4514204239101,2.58667456531892,0.00969070695736046,0.859062738896454,13.4949927265072,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013157",3.92356978145058,1.7379626605785,0.719188636511033,2.41656023516973,0.0156679336471242,0.232939800924176,"MUSNIGT00016153","SKIL","ENSMPUG00000017110","SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]","SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]",3.33563784215555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013167",3.09448132238848,2.22269523376637,0.930559770832265,2.38855719260081,0.0169146753930996,0.236416612390909,"MUSNIGT00016164","LRRIQ4","ENSMPUG00000017093","leucine rich repeats and IQ motif containing 4 [Source:NCBI gene;Acc:101688197]","leucine rich repeats and IQ motif containing 4 [Source:HGNC Symbol;Acc:HGNC:34298]",4.66764627285244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013169",8.85541881195115,2.35223019563682,0.902545707968931,2.60621725289705,0.00915483738894731,0.184074585475422,"MUSNIGT00016167","MYNN","ENSMPUG00000017089","myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]","myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]",5.10612974160731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013171",147.196722361697,-4.15970213652147,0.819302711046624,-5.07712482875545,3.83189136556253e-07,0.00186383196020961,"MUSNIGT00016172","MECOM","ENSMPUG00000017083","MDS1 and EVI1 complex locus [Source:NCBI gene;Acc:101684534]","MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]",-17.8729037307549,147.196722361697,4.52481395454531,1.24610959923632,3.63115247432356,0.000282158416679791,0.137111313992805,23.0199685053845,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013273",8.66319586505421,-2.52701797112421,0.774648301643437,-3.26214872705855,0.00110571115482413,0.0800696790759325,"MUSNIGT00016291",NA,"NA","NA","NA",-5.7637907923373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013357",255.645997905603,-2.1133513996522,0.629000191794426,-3.35985811645491,0.000779825103088809,0.0655154969673188,"MUSNIGT00016397","IGSF10","ENSMPUG00000002663","immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]","immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]",-4.32695284875872,255.645997905603,2.80378610912656,0.933767361484703,3.00266021792463,0.00267631056531097,0.607062941691696,6.98270541139253,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013358",10.4583201179633,-1.76944025120784,0.841219732053061,-2.1034221901683,0.0354288803925309,0.30474807927099,"MUSNIGT00016399","MED12L","ENSMPUG00000002648","mediator complex subunit 12L [Source:HGNC Symbol;Acc:HGNC:16050]","mediator complex subunit 12L [Source:HGNC Symbol;Acc:HGNC:16050]",-3.40921657430243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013469",7.13475874016664,-1.89803741977476,0.940021850522661,-2.0191418090116,0.0434724824353655,0.333516410527783,"MUSNIGT00016533","GRK7","ENSMPUG00000012168","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]",-3.72705838621197,7.13475874016664,3.77962261953261,1.47935439348505,2.55491357323014,0.0106214166978655,0.859062738896454,13.7334541133434,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013577",4.82715470230094,-3.03915912535302,1.19467823566236,-2.54391436508259,0.010961795506096,0.198229992031551,"MUSNIGT00016667","GTPBP8","ENSMPUG00000000305","GTP binding protein 8 (putative) [Source:HGNC Symbol;Acc:HGNC:25007]","GTP binding protein 8 (putative) [Source:HGNC Symbol;Acc:HGNC:25007]",-8.22011812178331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013589",10.3661964964275,-2.10243117820107,1.00290879385774,-2.09633337655158,0.036052627935047,0.306368889977271,"MUSNIGT00016680","CCDC80","ENSMPUG00000000315","coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]","coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]",-4.2943243983385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013594",4.40770837998315,-2.75755220116994,1.21684505099658,-2.26614900468349,0.0234422616985364,0.26741059081189,"MUSNIGT00016686","CD200","ENSMPUG00000000345","CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]","CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]",-6.76247896402688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013714",34.0009429201335,-2.27233316676224,0.779238929027564,-2.91609297497232,0.0035444485995163,0.125429537679637,"MUSNIGT00016824",NA,"NA","NA","NA",-4.83103788611544,34.0009429201335,3.24680499443993,1.20293910832506,2.6990601369347,0.00695356098189449,0.859062738896454,9.49261120149344,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013733",40.603788995138,-2.88918492678164,0.898207245621185,-3.21661280385634,0.00129713529214778,0.0833225881221501,"MUSNIGT00016854","COL8A1","ENSMPUG00000011313","collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]","collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]",-7.40851775410877,40.603788995138,3.01986736123909,1.36504820323325,2.21227891739371,0.0269473988966967,0.999566778617329,8.11093009986273,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013768",7.3076256768164,-2.29723399500779,0.689949615627522,-3.32956775824625,0.000869808975474035,0.0680130323547764,"MUSNIGT00016890","MINA","NA","NA","NA",-4.91514505915966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013813",10.5833425287963,2.2266210786709,0.947760908399435,2.34934893277164,0.0188062737140883,0.248569878655776,"MUSNIGT00016941","CGGBP1","NA","NA","CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888]",4.68036511473776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013862",23.0336705918091,-3.07472542773589,0.915270897943728,-3.359361075113,0.00078122919903464,0.0655154969673188,"MUSNIGT00016992","ITSN1","ENSMPUG00000001311","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]",-8.42528464337161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013869",17.291678478652,-1.06795644191399,0.472252343001409,-2.26141057369155,0.0237338446067753,0.26741059081189,"MUSNIGT00016999",NA,"NA","NA","NA",-2.0964616533632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013889",39.8384611580816,1.88347873750673,0.835796578929661,2.25351333684418,0.0242268007755195,0.269126924217302,"MUSNIGT00017022","ROBO1","ENSMPUG00000014964","roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]","roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]",3.68963662113974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00013905",8.35856902949675,-1.6892105666944,0.742448244823975,-2.27518965594012,0.0228945551275242,0.267127672332082,"MUSNIGT00017043","TMED2","ENSMPUG00000001598","transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]","transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]",-3.22480196343773,NA,NA,NA,NA,NA,NA,NA,8.35856902949675,-2.07619400515268,1.0510255254548,-1.9753982704219,0.0482229689324589,0.997485415558453,-4.21693272337311
"MUSNIGG00013996",35.7005941570185,-2.95094087738536,1.02499570683043,-2.87897876812625,0.00398965192900419,0.129371113217842,"MUSNIGT00017147",NA,"NA","NA","NA",-7.732531885661,35.7005941570185,5.21437483877096,1.58857110876152,3.28243086507861,0.00102916218565991,0.361021518377948,37.1264338231777,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014083",12.4523354424059,-2.73294461441361,0.852060920609886,-3.20745212966396,0.00133916345754265,0.0833225881221501,"MUSNIGT00017251",NA,"NA","NA","NA",-6.64811166442968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014140",4.97457808396968,-4.25616853834533,1.87540227664452,-2.26946964464632,0.0232397811576556,0.26741059081189,"MUSNIGT00017316",NA,"NA","NA","NA",-19.1088431937711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014162",7.70828604302906,-4.29574950483191,1.1085261686294,-3.87518998323984,0.000106541543431883,0.0245907476706971,"MUSNIGT00017343","ITSN1","ENSMPUG00000001311","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]",-19.640360490396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014744",8.8576640090316,-6.70431130709868,2.09980925755781,-3.19281919677608,0.00140891132898518,0.0835724963924867,"MUSNIGT00018027","FAM109B","NA","NA","NA",-104.27946723967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014779",43.1424945278653,-1.00285300230576,0.504400258199025,-1.98820874098374,0.0467886086598684,0.344357191658717,"MUSNIGT00018071","ST13","ENSMPUG00000016432","ST13 Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]","ST13 Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]",-2.00395901429388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014826",7.76694691051695,-2.46894551592516,1.25754584565573,-1.96330457808301,0.0496107938225059,0.351412923045701,"MUSNIGT00018130","DDX17","ENSMPUG00000013125","DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]","DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]",-5.53638977582459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014892",4.46183247996981,2.36715335087156,1.13805697546031,2.07999546763827,0.0375259485898091,0.312544886884985,"MUSNIGT00018208",NA,"NA","NA","NA",5.15922137149175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014928",22.3514061271849,-2.09498946396614,0.904697943797003,-2.31567837456721,0.0205758360174349,0.256692581760646,"MUSNIGT00018253","PRDM4","ENSMPUG00000012238","PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348]","PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348]",-4.27223043188394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014969",8.3370753281797,2.68238921627034,1.10454245014886,2.42850713063028,0.015161126977759,0.229731219999439,"MUSNIGT00018300","CHST11","ENSMPUG00000012081","carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]","carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]",6.4191808905628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014987",3.20149089617438,3.43260754551162,1.08513419035797,3.16330236021709,0.00155990228089313,0.0882251708635372,"MUSNIGT00018320","HSP90B1","ENSMPUG00000012032","heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]","heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]",10.7973662876917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014988",4.04878076448431,-2.27287658146557,0.755727829364804,-3.00753325886641,0.00263377303152297,0.112374316011647,"MUSNIGT00018323","BC030307","NA","NA","NA",-4.83285791836783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00014992",3.79114919103897,-3.15349281139345,0.913547372384548,-3.45192040032054,0.00055661190593048,0.0552522512335889,"MUSNIGT00018328","C12ORF42","NA","NA","NA",-8.89807224092695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015071",4.32568417460724,-1.87755443922392,0.802169718555423,-2.34059500850405,0.0192530391062428,0.250392465809533,"MUSNIGT00018438","NTN4","ENSMPUG00000007194","netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]","netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]",-3.67451652392957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015106",3.52394382485628,-4.56493946325652,2.1002495426512,-2.17352241748096,0.0297410204651206,0.290687103417785,"MUSNIGT00018483","NUDT4","NA","NA","nudix hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:8051]",-23.6692069465556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015193",9.62733561570605,-1.58349573821255,0.74398968333544,-2.12838400004883,0.0333052586242733,0.302383832134669,"MUSNIGT00018582","SLC6A15","ENSMPUG00000007751","solute carrier family 6 member 15 [Source:NCBI gene;Acc:101671313]","solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]",-2.99695150304685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015332",7.50735153720676,-1.97430223254122,0.860011631704414,-2.2956692209249,0.0216948015940879,0.264469962289833,"MUSNIGT00018755","BEST3","ENSMPUG00000017497","bestrophin 3 [Source:HGNC Symbol;Acc:HGNC:17105]","bestrophin 3 [Source:HGNC Symbol;Acc:HGNC:17105]",-3.92938146737922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015419",14.8551135048643,-2.29630540125001,1.04288848321497,-2.20187051464129,0.0276744563020097,0.280434490527032,"MUSNIGT00018858","PHC1","ENSMPUG00000017538","polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]","polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]",-4.91198243342351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015435",4.36091600312442,-2.94536442371505,1.21626156173759,-2.42165379255035,0.0154500619636275,0.232659756628744,"MUSNIGT00018875",NA,"NA","NA","NA",-7.7027009957472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015487",6.0282775863726,-2.99512549360938,1.52168365342611,-1.9682970812401,0.0490338655954976,0.351096136915741,"MUSNIGT00018946","CSDA","NA","NA","NA",-7.9730156095403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015510",31.1789131654862,-1.44248304314385,0.680680056748452,-2.11917923676868,0.0340753223220549,0.302922728096096,"MUSNIGT00018970","LRP6","ENSMPUG00000011758","LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]","LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]",-2.71788241814445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00015512",5.72876785162165,-2.58628016739363,1.21701995344233,-2.12509265774843,0.0335788821129078,0.302383832134669,"MUSNIGT00018972","MANSC1","ENSMPUG00000011751","MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505]","MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505]",-6.00548252494883,NA,NA,NA,NA,NA,NA,NA,5.72876785162165,-3.41830998209088,1.6841943464699,-2.02964105018861,0.0423930390407604,0.997485415558453,-10.6908894592113
